Gewaesser;Mst.-Name;MST_NR;DATUM;Probestelle;Form;DV-Nr.;Taxon;Dimension;Messwert;Erscheinungsform;CF;LAKE_TYPE;LAKE_TYPE_SIMPLIFIED;LAKE_TYPE2;YEAR
Chiemsee;Transekt 18;108302;28.08.2013;1-2 m;S;2023;Potamogeton perfoliatus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 18;108302;28.08.2013;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 18;108302;28.08.2013;1-2 m;S;2664;Potamogeton pusillus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 19;108307;28.08.2013;1-2 m;S;2061;Potamogeton filiformis;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 19;108307;28.08.2013;1-2 m;S;2664;Potamogeton pusillus;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 19;108307;28.08.2013;1-2 m;S;2023;Potamogeton perfoliatus;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 19;108307;28.08.2013;1-2 m;S;2571;Utricularia australis;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 19;108307;28.08.2013;1-2 m;S;2284;Potamogeton x nitens;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 20;108312;28.08.2013;1-2 m;S;2977;Eleocharis acicularis;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 20;108312;28.08.2013;1-2 m;S;2664;Potamogeton pusillus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 20;108312;28.08.2013;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 20;108312;28.08.2013;1-2 m;S;2023;Potamogeton perfoliatus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 26;108344;28.08.2013;1-2 m;S;2061;Potamogeton filiformis;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 26;108344;28.08.2013;1-2 m;S;2571;Utricularia australis;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 27;108351;28.08.2013;1-2 m;S;2061;Potamogeton filiformis;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 27;108351;28.08.2013;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 28;108356;28.08.2013;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 28;108356;28.08.2013;1-2 m;S;2061;Potamogeton filiformis;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;1-2 m;S;2664;Potamogeton pusillus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;1-2 m;S;2061;Potamogeton filiformis;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;1-2 m;S;2023;Potamogeton perfoliatus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;1-2 m;S;2284;Potamogeton x nitens;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 30;108363;28.08.2013;1-2 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 18;108302;28.08.2013;2-4 m;S;7486;Chara aspera;HK1-5;3;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 18;108302;28.08.2013;2-4 m;S;17615;Chara virgata;HK1-5;2;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 18;108302;28.08.2013;2-4 m;S;7170;Chara contraria;HK1-5;2;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 19;108307;28.08.2013;2-4 m;S;7486;Chara aspera;HK1-5;2;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 19;108307;28.08.2013;2-4 m;S;7481;Nitellopsis obtusa;HK1-5;5;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 19;108307;28.08.2013;2-4 m;S;17615;Chara virgata;HK1-5;2;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 20;108312;28.08.2013;2-4 m;S;7486;Chara aspera;HK1-5;2;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 20;108312;28.08.2013;2-4 m;S;17615;Chara virgata;HK1-5;4;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 26;108344;28.08.2013;2-4 m;S;7486;Chara aspera;HK1-5;3;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 26;108344;28.08.2013;2-4 m;S;7473;Chara tomentosa;HK1-5;2;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 26;108344;28.08.2013;2-4 m;S;7481;Nitellopsis obtusa;HK1-5;4;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 26;108344;28.08.2013;2-4 m;S;7170;Chara contraria;HK1-5;2;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 26;108344;28.08.2013;2-4 m;S;17615;Chara virgata;HK1-5;2;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 27;108351;28.08.2013;2-4 m;S;7486;Chara aspera;HK1-5;3;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 27;108351;28.08.2013;2-4 m;S;17615;Chara virgata;HK1-5;4;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 27;108351;28.08.2013;2-4 m;S;7481;Nitellopsis obtusa;HK1-5;1;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 27;108351;28.08.2013;2-4 m;S;7170;Chara contraria;HK1-5;1;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 28;108356;28.08.2013;2-4 m;S;7486;Chara aspera;HK1-5;3;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 28;108356;28.08.2013;2-4 m;S;7473;Chara tomentosa;HK1-5;3;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 28;108356;28.08.2013;2-4 m;S;17615;Chara virgata;HK1-5;2;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 28;108356;28.08.2013;2-4 m;S;7170;Chara contraria;HK1-5;2;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 28;108356;28.08.2013;2-4 m;S;7481;Nitellopsis obtusa;HK1-5;4;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;2-4 m;S;7486;Chara aspera;HK1-5;3;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;2-4 m;S;7481;Nitellopsis obtusa;HK1-5;3;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;2-4 m;S;17615;Chara virgata;HK1-5;4;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;2-4 m;S;7467;Chara globularis;HK1-5;2;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 30;108363;28.08.2013;2-4 m;S;7486;Chara aspera;HK1-5;3;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 30;108363;28.08.2013;2-4 m;S;7473;Chara tomentosa;HK1-5;1;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 30;108363;28.08.2013;2-4 m;S;17615;Chara virgata;HK1-5;4;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 30;108363;28.08.2013;2-4 m;S;7481;Nitellopsis obtusa;HK1-5;4;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 18;108302;28.08.2013;2-4 m;S;2023;Potamogeton perfoliatus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 18;108302;28.08.2013;2-4 m;S;2001;Potamogeton pectinatus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 18;108302;28.08.2013;2-4 m;S;2664;Potamogeton pusillus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 19;108307;28.08.2013;2-4 m;S;2664;Potamogeton pusillus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 19;108307;28.08.2013;2-4 m;S;2023;Potamogeton perfoliatus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 19;108307;28.08.2013;2-4 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 19;108307;28.08.2013;2-4 m;S;2571;Utricularia australis;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 19;108307;28.08.2013;2-4 m;S;2284;Potamogeton x nitens;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 20;108312;28.08.2013;2-4 m;S;2664;Potamogeton pusillus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 20;108312;28.08.2013;2-4 m;S;2001;Potamogeton pectinatus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 20;108312;28.08.2013;2-4 m;S;2023;Potamogeton perfoliatus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 26;108344;28.08.2013;2-4 m;S;2061;Potamogeton filiformis;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 26;108344;28.08.2013;2-4 m;S;2571;Utricularia australis;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 26;108344;28.08.2013;2-4 m;S;2664;Potamogeton pusillus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 26;108344;28.08.2013;2-4 m;S;2001;Potamogeton pectinatus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 26;108344;28.08.2013;2-4 m;S;2023;Potamogeton perfoliatus;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 27;108351;28.08.2013;2-4 m;S;2061;Potamogeton filiformis;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 27;108351;28.08.2013;2-4 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 27;108351;28.08.2013;2-4 m;S;2284;Potamogeton x nitens;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 27;108351;28.08.2013;2-4 m;S;2023;Potamogeton perfoliatus;HK1-5;4;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 27;108351;28.08.2013;2-4 m;S;2664;Potamogeton pusillus;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 28;108356;28.08.2013;2-4 m;S;2023;Potamogeton perfoliatus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 28;108356;28.08.2013;2-4 m;S;2001;Potamogeton pectinatus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 28;108356;28.08.2013;2-4 m;S;2061;Potamogeton filiformis;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;2-4 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;2-4 m;S;2664;Potamogeton pusillus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;2-4 m;S;2023;Potamogeton perfoliatus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;2-4 m;S;2571;Utricularia australis;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 29;108361;28.08.2013;2-4 m;S;2276;Najas marina ssp. intermedia;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 30;108363;28.08.2013;2-4 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 30;108363;28.08.2013;2-4 m;S;2023;Potamogeton perfoliatus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 30;108363;28.08.2013;2-4 m;S;2664;Potamogeton pusillus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 31;108368;29.08.2013;>4 m;S;7170;Chara contraria;HK1-5;2;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 31;108368;29.08.2013;>4 m;S;17615;Chara virgata;HK1-5;1;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 31;108368;29.08.2013;>4 m;S;7481;Nitellopsis obtusa;HK1-5;3;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 31;108368;29.08.2013;>4 m;S;7467;Chara globularis;HK1-5;4;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 31;108368;29.08.2013;>4 m;S;7952;Nitella mucronata;HK1-5;4;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 32;108373;29.08.2013;>4 m;S;17615;Chara virgata;HK1-5;1;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 32;108373;29.08.2013;>4 m;S;7481;Nitellopsis obtusa;HK1-5;4;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 32;108373;29.08.2013;>4 m;S;7952;Nitella mucronata;HK1-5;4;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 33;108378;29.08.2013;>4 m;S;7481;Nitellopsis obtusa;HK1-5;3;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 33;108378;29.08.2013;>4 m;S;7952;Nitella mucronata;HK1-5;3;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 34;108383;29.08.2013;>4 m;S;7481;Nitellopsis obtusa;HK1-5;5;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 34;108383;29.08.2013;>4 m;S;7467;Chara globularis;HK1-5;1;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 35;108388;29.08.2013;>4 m;S;7952;Nitella mucronata;HK1-5;4;Charales;0;4;Alpine;4;2013
Chiemsee;Transekt 31;108368;29.08.2013;>4 m;S;2001;Potamogeton pectinatus;HK1-5;3;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 31;108368;29.08.2013;>4 m;S;2270;Elodea nuttallii;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 31;108368;29.08.2013;>4 m;S;2663;Potamogeton trichoides;HK1-5;4;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 31;108368;29.08.2013;>4 m;S;2011;Elodea canadensis;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 31;108368;29.08.2013;>4 m;S;2014;Ceratophyllum demersum;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 31;108368;29.08.2013;>4 m;S;2005;Myriophyllum spicatum;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 31;108368;29.08.2013;>4 m;S;2024;Ranunculus circinatus;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 32;108373;29.08.2013;>4 m;S;2001;Potamogeton pectinatus;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 32;108373;29.08.2013;>4 m;S;2663;Potamogeton trichoides;HK1-5;2;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 32;108373;29.08.2013;>4 m;S;2664;Potamogeton pusillus;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
Chiemsee;Transekt 33;108378;29.08.2013;>4 m;S;2001;Potamogeton pectinatus;HK1-5;1;Spermatophyta;0;4;Alpine;4;2013
